duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
1.786429543354675,tcp,http,REJ,549,277,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,7,8,0.1283584944218027,0.13543896763844407,0.058214321580447606,0.009626668570208339,0.5719097573071289,0.3408114446164673,0.17924615020653945,15,17,0.712022507924954,0.4267841689136114,0.44682140954724603,0.07329083892792199,0.09853976205063872,0.13066384639647477,0.02813829174406202,0.0435620007392346,0
0.238687625248947,tcp,smtp,REJ,564,856,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,0.06966175446764429,0.16142609575573816,0.08472525764685028,0.02995168859057733,0.9911012688673101,0.02170767166341899,0.0008610275642884566,12,12,0.7550577433177373,0.06103812633153802,0.7969158575122883,0.022406164773042827,0.010905614699555092,0.13922342393996556,0.05499803563752911,0.0383166337731126,0
0.20067898874966336,tcp,ssh,RSTO,539,474,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,7,0.008371895793311787,0.0011795540305798023,0.005982339998402691,0.2099990844749334,0.9899274386100332,0.14351176712692992,0.21801968255477994,16,18,0.9547361560775105,0.04177867912079106,0.6597911377077101,0.01556720143656189,0.12727280365069368,0.21029820875161673,0.07020085104743692,0.0397911827955346,0
0.20261142283225705,tcp,ssh,SH,588,566,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,5,0.19288498853646885,0.052433905696799975,0.0035582679386638623,0.016590379537711652,0.9568857908645569,0.40007870164388,0.1361347471367119,26,11,0.7742982526236879,0.23872206668886625,0.4742099107651794,0.19595066470008515,0.09210324385905895,0.0015755289427736195,0.13517907657903305,0.029341893725285083,4
0.3627537294604771,tcp,http,SH,924,144,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,11,9,0.1585266127147534,0.007096882869533241,0.025376653209224404,0.06854174064569198,0.5890933001214711,0.04666613985957129,0.10245566735185227,17,10,0.9027560602291036,0.08140216096352021,0.5410900035538793,0.25753218115984655,0.03173998914527944,0.205583767389664,0.021704071720125676,0.07910096065505205,0
0.7439278308608545,tcp,smtp,REJ,508,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0.2531008508144028,0.033827097612386545,0.10319503160294796,0.016922330282213675,0.9184439116731071,0.013110074232060237,0.07095672393967811,10,14,0.722502141480592,0.3172858093664125,0.37014074631351584,0.06386964330396537,0.0028244685333519265,0.19745192627684724,0.06569743562514005,0.15461176121079848,0
0.5655370667803367,tcp,https,SH,711,234,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,10,0.11831307871904859,0.041434015617628876,0.015541253867690358,0.0028345271028671734,0.5323775840043277,0.17222977954178026,0.047522296448767,21,4,0.9353153222735375,0.25770678752928716,0.5129565739411265,0.10136379548071417,0.06531006288689538,0.14844839642669164,0.06958489642338225,0.07372718941182622,0
0.3442229925539415,udp,ssh,REJ,394,690,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,12,8,0.2395508380853801,0.06597821013581294,0.03696920241554545,0.005613733500924594,0.8939689510543789,0.2741654529886304,0.01436872824194049,18,9,0.6875679743335087,0.21488180008566243,0.5293112174331728,0.16878254474144436,0.08727287698210838,0.1519448630858503,0.04736948068444729,0.08146161916564973,0
0.9463708738997987,tcp,http,REJ,430,719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,14,0.3968768853932291,0.1415826646054103,0.1076423729779967,0.07040609862497378,0.8865164918568766,0.008497452769858443,0.11812261197765993,10,7,0.8598826457226103,0.13943684293837086,0.9329113305042848,0.20855794502759228,0.010956650998603212,0.16224873110399815,0.00456205348447218,0.1886867799965199,0
0.15023452872733867,tcp,https,REJ,684,135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0.013468522150524109,0.03667220313906928,0.014723210821561061,0.01943785476970148,0.5776981231174141,0.20437664176222337,0.16736430426836732,22,9,0.9706309666681912,0.041897878112240126,0.265686450212014,0.2884503473487095,0.11212786745125894,0.238454789648613,0.05153526996667483,0.18011481392885362,0
0.34551551200240227,icmp,smtp,SF,785,444,0,0,0,2,0,1,1,0,0,0,1,1,1,0,0,0,10,9,0.10220211233540859,0.3341703343330705,0.060102923756729223,0.06469821986119823,0.8572870223546093,0.1782707705578416,0.07697809022021061,13,11,0.792633086159678,0.4862206301797929,0.48836627511915104,0.24175729970326026,0.014753913668444718,0.12146618927825469,0.23358004121801038,0.003604967855485186,4
0.45627721822084705,udp,ftp,SF,561,352,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,8,0.47683436129684315,0.12716895868667646,0.08223515533713303,0.11195522913027549,0.979867471411677,0.25969943850022587,0.2254452810640633,13,13,0.8583011261440273,0.06009571947585532,0.3666566068736301,0.21588477840099693,0.15344655022048315,0.05200596322938705,0.015845706664354114,0.11450022140702427,0
0.608934687859775,udp,smtp,SF,856,393,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,9,0.1247320397669323,0.21428597184957085,0.03928183036910459,0.04426209922328637,0.7311922998906492,0.08744458232353107,0.08047632235945999,16,12,0.9772908356493233,0.010080729495853492,0.4711213404314323,0.15078419594173523,0.11827287720261699,0.008563744102391097,0.01426611245973174,0.03219302304946103,0
1.537936011030912,tcp,pop3,SF,176,993,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,11,10,0.17925936523454022,0.25319483019959166,0.005393348465809125,0.012862973169415983,0.9408403587073044,0.2804900053670706,0.38635222129536295,23,10,0.9664999105393525,0.42899424482738224,0.145429193401233,0.2817605636596425,0.07358517322474786,0.04717180312314328,0.14187459147427403,0.04996733862387514,0
0.2227358621286903,tcp,smtp,S0,405,274,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,12,8,0.37169441201961884,0.07800899100178227,0.11356637445087159,0.09025295043057521,0.7889087389210742,0.05797205346091389,0.3397958832491118,8,11,0.8045818112806421,0.08926745049162514,0.5896323094565538,0.18824264392427478,0.032386515245889126,0.02543681493629701,0.008185593729437737,0.011174422863240822,3
0.7220291550331277,tcp,https,RSTO,300,383,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10,12,0.23468810502966211,0.21514575885023576,0.014767619655057435,0.016158866503815032,0.8441051100218895,0.09591971892325159,0.0635805034080981,16,14,0.92138508946368,0.06720531094879431,0.7827352804221682,0.029578657777952044,0.16968413911507058,0.40139993403131063,0.01951646053719711,0.00019047299928390065,0
0.8975047213097606,udp,https,RSTO,444,909,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,0.018933220929479567,0.01873207820402759,0.0017722973793803398,0.0013781330219668347,0.8853459560618067,0.028805759087747386,0.09463996876704905,18,19,0.9950618290664502,0.00462214195051252,0.1693907633372975,0.36987863582825936,0.2681356524703163,0.042729097898898276,0.027776637803830193,0.05914567299177525,0
0.047563849756408545,tcp,dns,REJ,738,322,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,10,9,0.0265139673974375,0.013553233013604185,0.0881040792193363,0.0505599111153819,0.9166961062737286,0.25482126736039284,0.3117103036048192,11,15,0.7246082490414382,0.25598221615044164,0.6395730300852465,0.33056284961576676,0.04741749194396746,0.32419333730116817,0.121825817566582,0.09291057330402998,1
0.9353330206496101,tcp,dns,SH,126,182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,13,0.04494683167512686,0.06408300574662658,0.040516061674152275,0.020557050482993434,0.8203522811167737,0.02263583180061877,0.24799315780310457,15,10,0.9457190775057147,0.0034687560874297886,0.33372068568065694,0.13468929875097038,0.007910448313155823,0.06971426638466223,0.043978425690843884,0.03113708555931403,0
0.18696125197741642,tcp,https,SF,348,572,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,9,0.0631656687038362,0.028302033080486372,0.03536326918100495,0.020707434866508122,0.8949764830136017,0.19772517230778644,0.2014619130562337,11,12,0.9846737230002864,0.004118282986735322,0.6070387737157188,0.039557509351203696,0.20351401310513745,0.006977741152438298,0.004970481694351112,0.0647320548070967,0
0.06726393087930424,tcp,https,RSTO,20,439,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,11,5,0.027241992948573494,0.18794011602489732,0.024594286343446483,0.019471950860403636,0.7926214231232831,0.06931216185277768,0.3026808101772255,18,10,0.6690167772970681,0.1517780912288042,0.9206873762663945,0.3886704241753642,0.16773926893943594,0.09871043546012455,0.01053607857739477,0.01972182391380466,1
2.973687793506931,tcp,ftp,RSTO,710,62,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12,10,0.152911631885076,0.01960864125144251,0.14143411939174458,0.021865780164396244,0.854441767661342,0.06273126790079842,0.21335990439676106,18,15,0.867752409555004,0.08789819907638406,0.6551691224909177,0.202499582297332,0.03289132219498915,0.03034208538173649,0.006923465426175652,0.03502849581238422,0
3.3706303424611725,tcp,ftp,SF,700,872,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,5,0.008240653466891398,0.15079330034585928,0.041461358264573554,0.08169946039034442,0.8722540738093123,0.14715808838363362,0.19665646505414439,18,6,0.6360694355508161,0.022644764665930312,0.5598493580444155,0.041710917723123575,0.065832304076233,0.024689826044291183,0.04369072038388847,0.000781381120757199,0
1.6523315728128767,tcp,smtp,S0,843,726,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,10,0.05936768255039425,0.34959443534564016,0.013131557553266428,0.009126365069188753,0.9210841331652784,0.3366157489105584,0.14992841367983825,16,5,0.40948645194372135,0.05421482297867024,0.7544767033411414,0.091794895475918,0.08909171182955428,0.06258932040285112,0.04070182798953152,0.1243385606970749,0
0.3632878599687583,tcp,pop3,S0,419,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0.14083557245423242,0.050215415329955854,0.02321943335356108,0.05228927383115019,0.7857481167780724,0.15019971834893878,0.4140171260842936,16,8,0.9319727687946392,0.04107007586860093,0.6230104042848941,0.13698840674051718,0.09188121790390084,0.01308038645199863,0.001544072260595307,0.05843250618954186,0
0.10277731500250624,icmp,ssh,RSTO,151,650,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0.08156319881902628,0.05985768186221949,0.21553898550146694,0.009012000553024294,0.7412349446476376,0.22799825670196125,0.15701134684421608,14,8,0.9499089746169912,0.12843119890715657,0.39009660939708424,0.13842719087870048,0.03441490453954283,0.06085855395544372,0.0543610588026371,0.10167028011175647,0
1.1527507630986618,udp,pop3,S0,159,942,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,6,0.10130971444885534,0.03304133455994452,0.026387717752307124,0.03453247886382802,0.8510538469557969,0.0397718985943441,0.19675057166718815,11,14,0.9170926852613188,0.23262923953583997,0.5992470368661267,0.12150843033793313,0.04354349944971846,0.038789391782977,0.03647824482060742,0.023264307034603342,0
0.5800908425853983,udp,ftp,SF,858,645,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,12,9,0.20142675267591498,0.07515664686159307,0.0595376839231893,0.06918088610270048,0.731987069786495,0.09455206895213135,0.10053557998381814,14,6,0.9695033936637556,0.09304010885728976,0.8685781084908613,0.44804992983564806,0.1613367129076627,0.06317877607537468,0.005250295631824418,0.0009754243728467387,3
0.13015223395444864,udp,smtp,RSTO,479,33,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,6,11,0.04643403702328646,0.03181577685252986,0.08641388913214583,0.023329266329070515,0.9393122179033064,0.08379994050639358,0.260766466403936,18,10,0.31813930691021425,0.21657276453437685,0.5286619488569909,0.019996537687244447,0.09895143564293438,0.009076242010597044,0.01962546093500455,0.0004625259762829413,0
0.6835472281341501,tcp,pop3,SF,442,704,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,10,0.021216759087989236,0.014319956047703284,0.014798937053013416,0.03307999902572206,0.9650957414831483,0.13060871046551834,0.40000079351844375,9,16,0.9596976879985084,0.44427514343892544,0.7076147663020533,0.5536860708883026,0.056598054615695614,0.02606217296040761,0.02524569446924011,0.026709395916730688,4
0.034993721443479085,tcp,http,S0,95,866,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,11,7,0.057347346844917886,0.1618707529288089,0.08606711573975048,0.17292779702313682,0.9343833845831332,0.2226088628320346,0.33381052274028683,16,12,0.9955670782215122,0.30136461186842217,0.7577183481269889,0.2803228127470178,0.12584514375054973,0.02405311035311913,0.04960432038697861,0.007086514356138366,1
2.400422887393024,tcp,dns,SF,351,984,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,10,7,0.09133470904021466,0.11838918686731358,0.004021561858750787,0.05085794899988839,0.9685735290693172,0.3396087762999591,0.12575083274317728,12,13,0.8064345267637113,0.058302810580612964,0.8779699263898175,0.0870770436437793,0.060175742273468495,0.0029499980802693885,0.08583519323941846,0.1805607561929978,0
0.2994577768406861,tcp,pop3,S0,985,831,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,6,0.03579454941192438,0.06649212309199165,0.0285040298340189,0.05638053182030681,0.587541311078307,0.06848350504862989,0.08789452743282003,17,14,0.8594070605759023,0.07957344141402113,0.5386495671604331,0.1033973285066792,0.1941329055530001,0.15936169525657004,0.043114809886567795,0.1342684607913345,0
1.0862557985649803,tcp,ssh,S0,74,476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0.047820577084985334,0.038267339366378335,0.020718525906599932,0.0558939090610104,0.5131464570836336,0.15894175062207722,0.013417541626087125,15,21,0.6868535783748224,0.1125216959337302,0.7081894836394433,0.2930137418469549,0.0026940814159096605,0.16785882164766358,0.009910570280810061,0.05361577755685489,0
0.37354658165762367,tcp,smtp,SF,877,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,10,0.07313491814651475,0.2860458414473395,0.04235710361019876,0.05268181401490392,0.9584809655003796,0.039978925686409,0.28888082365588647,12,10,0.953725415063167,0.04923366326874946,0.5330899573446334,0.19295495408430915,0.1497382761256121,0.20998381888083587,0.158030754361918,0.009500635981585894,0
0.7341108959092286,tcp,pop3,S0,593,209,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,4,0.0907601385568113,0.09439971713415574,0.007837559058288954,0.030469473806054664,0.9428317376227972,0.1502447166779958,0.08318917657402465,18,14,0.8771234989135396,0.48696776751907567,0.8542509523756268,0.030678263615845087,0.05468460318317803,0.3017949884662129,0.08363913902725073,0.07682387214996914,0
0.7912237979817975,tcp,https,REJ,639,461,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,6,7,0.19731995248750306,0.15625165145839057,0.023175499003825033,0.15562541058419982,0.907986888333612,0.25132612701557855,0.11463726072648557,11,12,0.9414413207075312,0.13422494195510026,0.7730958611654822,0.32703300794479284,0.0751550056445902,0.07186110817759438,0.0044009556929623375,0.0637527712957658,0
0.20438859950790575,tcp,http,SF,358,80,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,14,8,0.050654316346862696,0.18309395889406982,0.11060747854680993,0.029429127693536773,0.9117818368978363,0.2355003952152034,0.023772574965618194,15,13,0.6039269040122863,0.3000492683546524,0.398522051226666,0.02290008418203193,0.11203423906920382,0.18830301476103428,0.005069733868679693,0.031201365636809197,0
3.4928071327362264,tcp,dns,REJ,132,321,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,5,0.017593121275948018,0.02286513476864296,0.027848286781063235,0.019532084748908714,0.7837693374179159,0.3363406264416276,0.14317646734637188,10,12,0.9697496174389122,0.028841826768704833,0.31678799463473534,0.1948009994905897,0.23407708205015682,0.00596244912773326,0.043811262291056405,0.07336060852565503,0
1.4922453771381408,udp,http,SF,399,414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,10,0.06922951622685772,0.10297642855118185,0.05562840599822878,0.014476658095321709,0.9356737492766677,0.07287016550329246,0.04642351277849847,9,13,0.9457901567043127,0.001095309908514188,0.23232231507197385,0.07280593599299388,0.016279905577557843,0.10165006800267214,0.08748869268799775,0.00011564973650493064,0
2.8050944192915823,tcp,smtp,S0,138,850,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,8,0.06977009446653709,0.13671851330087537,0.0035387387571567917,0.018665399887809603,0.5157089773095838,0.4786581737459924,0.3028797519349332,18,9,0.8034407985539266,0.04012727640535093,0.6479943494207824,0.40844789694962297,0.04576086060360244,0.08391297348861006,0.05663826443334043,0.05228166599564458,0
2.2521519975341966,tcp,ftp,S0,245,991,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,3,0.1399705014958962,0.17408912986445915,0.12385099430907381,0.009231344494484147,0.9889675654036754,0.010403660742760262,0.1586934444468704,10,10,0.7789054654461596,0.1857461516474857,0.11056827652878294,0.23908069481160724,0.017729786496696615,0.08423309626350475,0.027934873335907166,0.02623296680651558,0
0.911054412383275,tcp,dns,RSTO,290,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0.04312154891439044,0.024635118970011156,0.04753665515416426,0.005141576394953012,0.618837351126521,0.061363364936105384,0.25739374391792125,14,8,0.9915048555420933,0.13410550852512165,0.5905856600839793,0.3554260742537755,0.008099674527260056,0.1647292741726849,0.003780758786031609,0.07951017153899603,0
2.549435379269405,tcp,http,RSTO,111,949,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,11,0.014674059179170883,0.42467161539048365,0.19429610199953423,0.25531595376652116,0.8805050857672098,0.03327938481915584,0.2202374761203059,15,16,0.9391548223088682,0.10513572717913354,0.4574997747264725,0.22771349248080486,0.11831379513196495,0.06714187056715348,0.04569966631714033,0.0977900856447502,0
0.09265545895311562,tcp,ftp,REJ,714,859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,9,0.31760814547059874,0.13614708503766493,0.06445200352473243,0.0037765137330704156,0.8820760710022965,0.08188739425792188,0.04621803383160902,15,10,0.9820409452114126,0.21440070276973128,0.8675245810675104,0.016897826387935744,0.00195941950417656,0.11882601257759746,0.0395527539838604,0.019541002963863387,1
0.21813469463126745,tcp,ssh,S0,169,232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,0.002168005270404119,0.06024191699765453,0.001309630840723728,0.012579561122905474,0.9763692814727988,0.06377482588465738,0.3263579777480475,17,11,0.9566571954312778,0.09998170419282261,0.7243206539143592,0.05938298148565794,0.04636556991701151,0.08984713692534395,0.1217909178280123,0.007735930302362063,0
0.046281965686831954,tcp,smtp,RSTO,598,391,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,7,0.21219788273270448,0.09870432751341095,0.061894885111356546,0.04081628149767688,0.968617321632123,0.09846883682049752,0.027194149975603266,15,13,0.9296631618616956,0.17436694867927138,0.4187363654134819,0.027983185233357164,0.3099874420755694,0.1473570361025671,0.08575049571923574,0.05752680839009317,1
0.3935320868030868,tcp,smtp,S0,630,937,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,4,0.03759990082148076,0.1513620502403195,0.03299250541891655,0.006109691023724345,0.7392972390778028,0.30489225654917124,0.6098449220595599,14,12,0.6280409350019203,0.16625144925586838,0.18211668861386834,0.2305190848804547,0.2687712534965353,0.13358711215394056,0.13808142250546324,0.026476119668019344,0
0.4921302917942186,udp,dns,SF,609,168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,0.060306632268657276,0.015149527421473392,0.0711639811662886,0.04228926175305721,0.900346523529683,0.2416107443882201,0.18485580572103527,18,13,0.6085261697369643,0.03786649423509364,0.8493119329298827,0.16059045577054903,0.12167533470199238,0.22317350576558595,0.17410272873277766,0.04198843432239893,0
0.3165604432088257,udp,http,RSTO,239,442,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,10,0.031316476693109926,0.5412902777914839,0.12818615000929107,0.03968629138367759,0.8191301653991815,0.05183370338911842,0.44051693510908424,17,13,0.6884573972008717,0.05422297435462287,0.542502643416236,0.06900832229115209,0.13567305921075107,0.010444204990764615,0.024878130522698074,0.09220599998334979,0
1.764557865240934,tcp,ssh,REJ,336,762,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,15,9,0.030522277768580044,0.4264912211713322,0.017626601150826735,0.01613488372797936,0.8932276921829992,0.08397857594579367,0.041146497295866155,14,7,0.9858863482858319,0.18146142856604558,0.5899465611543532,0.1653584974017698,0.06101357588240202,0.07118464589801199,0.024262544539068866,0.01699922916969141,0
0.44122699952987016,tcp,https,RSTO,137,167,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,13,0.0048828763700167,0.02102112905068844,0.02947453777286973,0.06360599984966778,0.680812060392428,0.028665558165869222,0.3532128844837176,23,9,0.8550888094757442,0.03085822837147024,0.8860518237924403,0.08855886701755583,0.04867650866717247,0.010080436816263052,0.058049563382661123,0.004560112180380283,0
0.3298028401342492,udp,dns,S0,593,230,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,17,10,0.13385925370549334,0.048152801880571576,0.039677663722184335,0.058559059657137986,0.6871195311852925,0.07061824330298076,0.02862271991901059,20,13,0.9557466584552025,0.01181426622786319,0.2157420952409874,0.01391002307208907,0.12741521704144174,0.023973397541586856,0.02691914665536349,0.006234011175768763,3
0.782407083207746,tcp,https,SH,235,149,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,14,11,0.009182807254794789,0.006211989593193797,0.03093800341352037,0.03321147383535614,0.9914537859049233,0.4260767099741899,0.3401075316403434,19,12,0.7839898107911996,0.03740619544227914,0.29230023157916424,0.21694881051829085,0.25943071009018676,0.051797436695318506,0.04996999559693533,0.004005911075825437,0
